27.374084583064587, -82.45245996824359
27.374084783961116, -82.45246003860532
27.37408502158696, -82.45245945012338
27.374084936056246, -82.45245986059282
27.374084159018093, -82.45246041370564
27.37408497118732, -82.45246039464568
27.37408585669303, -82.45246140820198
27.374086199708312, -82.45246219069764
27.374086526798617, -82.45246320459452
27.374086359693848, -82.45246415557457
27.37408722381908, -82.45246477530058
27.37408954966992, -82.45246561092672
27.374091718342168, -82.45246656587773
27.374093690065656, -82.45246925543958
27.374096169400055, -82.45247110908015
27.374101443304745, -82.45247356858773
27.374107938880755, -82.45247737599765
27.374114584569178, -82.45248228320843
27.374121405654382, -82.45248664254208
27.374128275292914, -82.45249123028091
27.37413501109948, -82.45249723106114
27.374141245805436, -82.4525035580259
27.374149395602057, -82.45251077595157
27.374158600602154, -82.45251485636255
27.37416848402572, -82.45251674346119
27.374177750456017, -82.4525146473974
27.37418902004846, -82.45251358829408
27.374202755928142, -82.45251600461162
27.374216076644366, -82.45252356313496
27.374227118058545, -82.4525331082854
27.374239772645765, -82.45254473556606
27.374251363656896, -82.45255793957664
27.37426307829075, -82.45257098655543
27.37427566602361, -82.452583296184
27.37428816964068, -82.45259596174796
27.374301212838283, -82.45260884772811
27.374314666482427, -82.45262168759515
27.374327972284785, -82.45263331165758
27.374342565065835, -82.45264546925036
27.374357295298793, -82.45265862930295
27.374370386738175, -82.4526736947814
27.374383940266668, -82.45268723837013
27.374397108975344, -82.4527025172958
27.374409772378, -82.45271829642066
27.374422021421744, -82.45273488179014
27.37443430554039, -82.45274886595833
27.374446153195507, -82.45276492638591
27.374457611716124, -82.4527825290648
27.37446918155312, -82.45279829041507
27.374479332989612, -82.45281756235067
27.374488333460366, -82.45283696563254
27.37449616033708, -82.45285682151446
27.374499333150485, -82.45286870078873
27.37450137596707, -82.4528755082878
27.374502066167945, -82.45287992406845
27.374502287035092, -82.45288321315012
27.374501767373523, -82.45288569658628
27.374499976797367, -82.45288757555258
27.374497818625777, -82.45288921949594
27.374494969543278, -82.4528896341732
27.374491359164793, -82.45288982760773
27.374487955996702, -82.45288957296748
27.374484667118587, -82.45288947698461
27.374481194234754, -82.4528900724214
27.374478006996586, -82.45290246290979
27.3744829353121, -82.45291774911611
27.374484476635264, -82.45292531637828
27.37449156924302, -82.45293333892488
27.374504222914307, -82.45293420525027
27.37451429993081, -82.4529437420546
27.37451931725516, -82.45295360919921
27.374521200092932, -82.45295925581759
27.374521196268336, -82.45296344028482
27.374520011797273, -82.45296651777271
27.374517839039736, -82.45296858008099
27.374515123276762, -82.45296977546481
27.374511429245707, -82.45297113603432
27.374508761873397, -82.45297264286856
27.374506096548316, -82.45297412980678
27.374503355803892, -82.45297574592612
27.374500184804365, -82.45297691564302
27.374496578798276, -82.45297819658927
27.374492945682668, -82.45297892795122
27.37448927263031, -82.45298013735592
27.37448570270275, -82.4529809449879
27.374481733242614, -82.45298202344485
27.374478159410483, -82.45298278276834
27.37447530832581, -82.45298315150913
27.374472237078948, -82.45298311007029
27.374468344000565, -82.45298332356394
27.37446392674984, -82.45298347906729
27.374460159856977, -82.45298404708878
27.374456214885733, -82.4529841373179
27.374452361204966, -82.45298381874979
27.37444825887385, -82.45298373198865
27.37444442400495, -82.45298352744592
27.3744410737579, -82.45298311543208
27.374437321728436, -82.4529823796422
27.37443352500376, -82.45298177907944
27.374429662776052, -82.45298080933327
27.374426092789555, -82.45297971398641
27.374422037522663, -82.45297825671621
27.374418241921706, -82.45297677779567
27.374413797756507, -82.45297667424296
27.374409705520396, -82.45297839630487
27.374405939980186, -82.4529819166906
27.374404497673265, -82.45298519325878
27.37440321084433, -82.45298449314097
27.37440093703099, -82.45298279811348
27.37439610871788, -82.45297737134935
27.37439145251613, -82.452974598442
27.37439013686332, -82.45296222262728
27.374383472407203, -82.45294256564341
27.3743713628586, -82.45291928022125
27.37435636300951, -82.4528976059014
27.374340798943027, -82.4528749023958
27.37432591007885, -82.45285280453245
27.374312031604305, -82.45284115530752
27.374303447174775, -82.45283464752784
27.374298015736876, -82.45282382309696
27.37429552509764, -82.45281207374697
27.374292710542175, -82.45280318020666
27.374289553209895, -82.4527966190595
27.374287574440547, -82.4527928808438
27.374285243785547, -82.45279057253647
27.37428259493713, -82.45278906318981
27.374279609049314, -82.4527887834156
27.37427722401922, -82.45279113063621
27.374272331859032, -82.45280020540235
27.374267324277977, -82.45280337843116
27.37426314305672, -82.4527973506
27.374255224947277, -82.45278861559568
27.374239939931037, -82.45278230135405
27.37422720608018, -82.45277922937512
27.37422818446586, -82.45278080646726
27.374228661984898, -82.45279680300033
27.374222745397283, -82.45280359735487
